DaysSinceRecentOrder,Nb Orders,Amount Orders,Avg Amount Orders,Max Amount Orders,Nb items,Avg Nb items,Avg item amount,Max item amount,PayMeth_Bancontact,PayMeth_Card,PayMeth_Ideal,PayMeth_Klarna,PayMeth_Other,PayMeth_Pay Later,PayMeth_shopify payments,Always Discount,Always Free Shipping,Never Discount,Never Free Shipping,Max Discount Percentage,Same SKU more than once,Email Marketing Consent,Accepts Marketing,click,open,Days since First Active,Days since Last Active,Days since Profile Created On,Days since Date Added,Recent City_amersfoort,Recent City_amsterdam,Recent City_breda,Recent City_den haag,Recent City_eindhoven,Recent City_groningen,Recent City_haarlem,Recent City_rotterdam,Recent City_utrecht,Recent City_zwolle,dbscan_cluster
4,1,100.64,50.32,50.32,2,1.0,31.45,32.95,0,0,0,0,0,0,1,1,1,0,0,0.25,0,2,0,0,1,4,-4,4,1,False,False,False,False,False,False,False,False,True,False,-1
387,1,27.95,27.95,27.95,1,1.0,27.95,27.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,0,929,387,893,1,False,False,False,False,False,False,False,False,False,False,13
256,1,30.55,30.55,30.55,1,1.0,33.95,33.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,370,5,256,1,False,False,False,False,False,False,False,False,False,False,6
46,1,109.62,54.81,54.81,2,1.0,30.45,31.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,46,1,46,1,False,False,False,False,False,False,False,False,False,False,11
256,1,23.35,23.35,23.35,1,1.0,25.95,25.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,0,1,256,32,256,1,False,False,False,False,False,False,False,False,False,False,10
387,1,25.56,25.56,25.56,1,1.0,30.84,30.84,0,0,1,0,0,0,0,1,1,0,0,0.21,0,0,0,0,1,988,213,893,1,False,True,False,False,False,False,False,False,False,False,9
328,1,420.51,140.17,140.17,5,2.0,31.62,33.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,0,0,0,1,328,28,328,1,False,False,False,False,False,False,False,False,False,False,91
387,1,127.29,127.29,127.29,5,5.0,29.17,29.17,0,0,0,0,0,1,0,1,1,0,0,0.15,0,2,0,0,1,957,2,893,1,False,False,False,False,True,False,False,False,False,False,-1
387,1,338.58,112.86,112.86,4,1.0,30.28,33.95,1,0,0,0,0,0,0,1,1,0,0,0.05,0,2,0,1,1,641,28,641,1,False,False,False,False,False,False,False,False,False,False,41
387,2,271.5,67.88,82.28,6,2.0,24.3,32.09,0,0,1,0,0,0,0,1,1,0,0,0.15,0,2,0,1,1,954,26,893,1,False,False,False,False,False,False,False,False,False,False,4
387,1,88.2,88.2,88.2,3,3.0,30.95,30.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,1,1,719,-1,719,1,False,False,False,False,False,True,False,False,False,False,-1
387,1,30.95,30.95,30.95,1,1.0,30.95,30.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,650,186,650,1,False,False,True,False,False,False,False,False,False,False,-1
224,1,33.95,33.95,33.95,1,1.0,33.95,33.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,0,1,224,197,224,1,False,False,False,False,False,False,False,False,False,False,8
387,1,24.95,24.95,24.95,1,1.0,24.95,24.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,1043,0,387,1,True,False,False,False,False,False,False,False,False,False,-1
51,1,70.08,70.08,70.08,3,3.0,25.95,25.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,2,0,0,1,51,21,51,1,False,True,False,False,False,False,False,False,False,False,-1
50,1,98.82,49.41,49.41,2,1.0,27.45,28.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,0,1,50,2,50,1,False,False,False,False,False,False,False,False,False,False,10
37,1,111.8,55.9,55.9,2,1.0,27.95,28.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,1,1,37,11,37,1,False,False,False,False,False,False,False,False,False,False,17
377,1,34.95,34.95,34.95,1,1.0,34.95,34.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,396,213,396,1,False,False,False,False,False,False,False,False,False,False,7
387,1,62.92,62.92,62.92,2,2.0,34.35,34.35,0,0,1,0,0,0,0,1,1,0,0,0.09,0,0,0,1,0,669,387,669,1,False,False,False,False,False,False,False,False,True,False,-1
387,1,23.76,23.76,23.76,1,1.0,27.22,27.22,0,0,1,0,0,0,0,1,1,0,0,0.15,0,0,0,0,1,1032,201,387,1,False,False,False,False,False,False,False,False,False,False,0
387,2,0.0,0.0,0.0,4,1.0,25.58,27.23,0,0,1,0,0,1,0,1,1,0,0,1.0,0,0,0,0,1,1031,387,893,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,350.44,175.22,175.22,7,4.0,33.03,33.53,0,0,0,0,0,1,0,1,1,0,0,0.32,0,2,0,1,1,450,97,450,1,False,False,False,False,False,False,False,False,False,False,2
387,1,25.95,25.95,25.95,1,1.0,25.95,25.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,746,183,746,1,False,False,False,False,False,False,False,False,False,False,7
387,5,251.04,50.21,157.19,11,2.0,28.71,31.95,1,0,1,0,0,1,0,0,1,0,0,1.0,1,0,0,0,1,1006,387,890,1,False,True,False,False,False,False,False,False,False,False,-1
322,1,29.65,29.65,29.65,1,1.0,32.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,322,41,322,1,False,False,False,False,False,False,False,False,False,False,11
263,1,145.8,72.9,72.9,2,1.0,36.45,38.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,1,1,263,208,263,1,False,False,True,False,False,False,False,False,False,False,-1
387,1,975.48,162.58,162.58,7,1.0,25.78,27.95,0,0,1,0,0,0,0,1,1,0,0,0.11,0,2,0,1,1,777,194,777,1,False,False,False,False,False,False,False,False,False,False,4
387,1,29.95,29.95,29.95,1,1.0,29.95,29.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,495,387,495,1,False,False,False,False,False,False,False,False,False,False,7
106,3,341.57,85.39,123.05,9,2.0,30.45,32.95,0,0,0,0,0,0,1,1,1,0,0,0.46,0,1,1,0,1,190,41,190,1,False,False,False,False,False,False,False,False,False,False,-1
176,1,58.95,58.95,58.95,1,1.0,58.95,58.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,1,1,0,1,176,2,176,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,26.96,26.96,26.96,1,1.0,29.43,29.43,0,0,1,0,0,0,0,1,1,0,0,0.09,0,1,0,0,1,628,7,628,1,False,False,False,False,False,False,False,False,False,False,0
387,1,93.91,93.91,93.91,3,3.0,32.95,32.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,0,1,753,21,753,1,False,False,False,False,False,False,False,False,False,False,0
201,2,115.33,57.66,85.38,4,2.0,29.95,29.95,0,0,0,1,0,0,0,0,1,0,0,0.05,1,0,0,1,1,210,175,210,1,False,False,False,False,False,False,False,False,True,False,-1
387,1,96.76,96.76,96.76,3,3.0,33.95,33.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,0,0,0,1,598,387,598,1,False,False,True,False,False,False,False,False,False,False,156
387,1,24.26,24.26,24.26,1,1.0,26.48,26.48,0,0,1,0,0,0,0,1,1,0,0,0.09,0,0,0,1,1,800,373,800,1,False,True,False,False,False,False,False,False,False,False,76
387,1,97.04,48.52,48.52,2,1.0,26.73,27.72,0,1,0,0,0,0,0,1,1,0,0,0.1,0,0,0,0,1,532,387,532,1,False,False,False,False,False,False,False,False,False,False,141
160,2,107.58,53.79,62.86,5,2.0,26.95,27.95,0,0,0,0,0,0,1,1,1,0,0,0.25,0,1,1,1,1,372,20,372,1,False,False,False,False,False,False,False,False,False,False,6
303,1,38.95,38.95,38.95,1,1.0,38.95,38.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,1,1,303,2,303,1,False,False,False,False,False,False,False,False,False,False,17
387,1,87.6,87.6,87.6,3,3.0,27.95,27.95,0,0,1,0,0,0,0,1,0,0,1,0.05,0,2,0,0,1,566,21,566,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,157.87,157.87,157.87,5,5.0,33.95,33.95,1,0,0,0,0,0,0,1,1,0,0,0.08,0,0,0,0,1,612,387,612,1,False,False,False,False,False,False,False,False,False,False,-1
62,1,28.75,28.75,28.75,1,1.0,31.95,31.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,69,0,69,1,False,False,False,False,False,False,False,False,False,False,6
24,2,146.95999999999998,73.48,94.85,7,4.0,27.45,28.95,0,0,0,0,0,0,1,1,1,0,0,0.37,0,1,1,1,1,28,-2,28,1,False,False,False,False,False,False,False,False,False,False,6
387,2,171.45,57.15,57.72,4,1.0,32.74,34.04,0,0,1,0,0,0,0,1,1,0,0,0.15,1,2,0,0,1,795,2,795,1,False,False,False,False,False,False,False,False,False,True,-1
387,1,47.92,47.92,47.92,2,2.0,28.91,28.91,0,0,1,0,0,0,0,1,1,0,0,0.21,0,0,0,0,1,964,387,893,1,False,False,False,False,False,False,False,False,False,False,0
387,1,0.0,0.0,0.0,1,1.0,29.31,29.31,0,0,0,0,0,1,0,1,1,0,0,1.0,0,0,0,1,1,499,387,499,1,False,False,False,False,False,False,False,False,False,False,-1
377,1,409.56000000000006,136.52,136.52,6,2.0,25.07,36.64,0,0,1,0,0,0,0,1,1,0,0,0.1,0,1,0,0,1,429,21,429,1,False,False,False,False,False,False,False,False,False,False,0
377,3,914.04,101.56,111.18,11,1.0,31.88,33.53,0,0,1,0,0,0,0,1,1,0,0,0.16,1,2,0,1,1,381,2,380,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,107.82,53.91,53.91,2,1.0,29.43,29.43,0,1,0,0,0,0,0,1,1,0,0,0.09,0,0,0,0,1,638,387,638,1,False,False,False,False,False,False,False,False,False,False,141
387,1,23.96,23.96,23.96,1,1.0,30.56,30.56,1,0,0,0,0,0,0,1,1,0,0,0.28,0,2,0,0,0,775,387,775,1,False,False,False,False,False,False,False,False,False,False,-1
304,3,85.65,28.55,29.65,3,1.0,32.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.18,1,1,1,1,1,331,41,331,1,False,False,False,False,False,False,False,False,False,False,29
387,1,83.56,83.56,83.56,3,3.0,30.41,30.41,0,0,1,0,0,0,0,1,1,0,0,0.09,0,0,0,1,1,745,387,745,1,False,False,False,False,False,False,False,False,False,False,4
387,1,215.58,71.86,71.86,3,1.0,26.15,27.46,0,0,1,0,0,0,0,1,1,0,0,0.09,0,1,0,1,1,694,14,694,1,False,False,False,False,False,False,False,False,False,False,4
387,1,20.36,20.36,20.36,1,1.0,23.65,23.65,0,0,0,0,0,1,0,1,1,0,0,0.16,0,0,0,0,1,493,84,493,1,False,False,False,False,False,False,False,False,False,False,24
387,1,33.95,33.95,33.95,1,1.0,33.95,33.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,611,387,611,1,False,False,False,False,False,False,False,False,False,False,7
387,1,73.82,73.82,73.82,3,3.0,28.59,28.59,0,0,0,0,0,1,0,1,1,0,0,0.16,0,2,0,0,1,493,387,493,1,False,False,False,False,False,False,False,False,False,False,24
231,1,23.35,23.35,23.35,1,1.0,25.95,25.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,1,1,231,5,231,1,False,False,False,False,False,False,False,False,False,False,16
14,1,34.95,34.95,34.95,1,1.0,34.95,34.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,1,1,19,-1,14,1,False,True,False,False,False,False,False,False,False,False,-1
387,1,105.82,52.91,52.91,2,1.0,27.69,29.43,0,0,1,0,0,0,0,1,1,0,0,0.05,0,1,0,1,1,829,253,829,1,False,False,False,False,False,False,False,False,False,False,4
387,2,916.98,114.62,129.33,9,1.0,28.81,34.66,0,0,1,0,0,0,0,1,1,0,0,0.1,0,0,0,1,1,512,285,512,1,False,False,False,False,False,False,False,False,False,False,4
387,5,992.53,76.35,100.97,13,1.0,28.4,36.95,0,0,1,0,0,0,0,0,1,0,0,0.17,1,0,0,1,1,733,387,733,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,33.95,33.95,33.95,1,1.0,33.95,33.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,503,301,503,1,False,False,False,False,False,False,False,False,False,False,7
271,1,29.65,29.65,29.65,1,1.0,32.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,1,1,271,41,271,1,False,False,False,False,False,False,False,False,False,False,16
387,1,85.36,85.36,85.36,3,3.0,29.95,29.95,0,0,0,0,0,1,0,1,1,0,0,0.05,0,2,0,0,1,905,21,893,1,False,False,False,False,False,False,False,False,False,False,24
311,1,27.85,27.85,27.85,1,1.0,30.95,30.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,311,22,311,1,False,False,False,False,False,False,False,False,False,False,6
387,1,0.0,0.0,0.0,2,1.0,25.99,27.23,0,0,1,0,0,0,0,1,1,0,0,1.0,0,0,0,0,1,972,213,893,1,False,False,False,False,False,False,False,False,False,False,42
387,1,133.8,66.9,66.9,2,1.0,33.45,33.95,0,0,0,0,0,1,0,0,1,1,0,0.0,0,2,0,1,1,647,22,647,1,False,False,False,False,False,False,False,False,False,False,77
162,1,140.05,140.05,140.05,5,5.0,32.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.18,0,0,0,1,1,162,41,162,1,False,False,False,False,False,False,False,False,False,False,16
340,1,317.2,158.6,158.6,3,2.0,61.82,88.7,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,1,1,340,110,340,1,False,False,True,False,False,False,False,False,False,False,-1
387,3,115.46,28.86,57.73,6,2.0,27.88,33.07,0,0,1,0,0,0,0,1,1,0,0,1.0,1,2,0,0,1,986,387,893,1,False,False,False,False,False,False,False,False,False,False,-1
324,1,131.8,65.9,65.9,2,1.0,32.95,32.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,1,1,324,163,324,1,False,False,False,False,False,False,False,False,False,False,17
387,1,29.95,29.95,29.95,1,1.0,29.95,29.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,580,387,580,1,False,False,False,False,False,False,False,False,False,False,7
377,1,30.95,30.95,30.95,1,1.0,30.95,30.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,1,385,377,385,1,False,False,False,False,False,False,False,False,False,False,7
387,1,0.0,0.0,0.0,2,1.0,22.68,23.1,0,0,1,0,0,0,0,1,1,0,0,1.0,0,2,0,0,0,1067,387,387,1,False,False,False,False,False,False,False,False,False,True,-1
387,4,171.47,34.29,50.9,5,1.0,25.96,28.91,0,0,1,0,0,0,0,0,1,0,0,0.21,1,0,0,1,1,984,281,893,1,False,True,False,False,False,False,False,False,False,False,-1
89,1,26.95,26.95,26.95,1,1.0,29.95,29.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,345,15,89,1,False,False,False,False,False,False,False,False,False,False,6
387,2,236.76,39.46,78.92,6,1.0,26.34,32.09,0,0,1,0,0,0,0,1,1,0,0,1.0,0,2,0,0,0,986,387,893,1,False,False,False,False,False,False,False,False,False,False,-1
177,3,321.22,107.07,116.01,14,5.0,24.62,27.95,1,0,0,0,0,0,1,1,0,0,0,0.16,1,0,0,1,1,1002,151,893,1,False,False,False,False,False,False,False,False,False,False,-1
201,1,203.61,67.87,67.87,4,1.0,16.49,25.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,201,30,201,1,False,False,False,False,False,False,False,False,False,False,11
196,1,107.1,53.55,53.55,2,1.0,29.76,29.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,196,1,196,1,False,False,False,False,False,False,False,False,False,False,11
62,2,185.27,61.76,78.16,4,1.0,28.95,28.95,0,0,0,0,0,0,1,0,1,0,0,0.11,1,1,1,0,1,195,21,195,1,False,False,False,False,False,False,False,False,False,False,-1
387,3,145.9,48.63,88.98,5,2.0,30.78,32.68,1,0,1,0,0,0,0,0,1,0,0,0.1,1,0,0,1,1,548,305,548,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,258.9,86.3,86.3,3,1.0,30.28,33.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,0,1,471,2,471,1,False,False,False,False,False,False,False,False,False,False,0
387,1,30.56,30.56,30.56,1,1.0,33.67,33.67,0,0,1,0,0,0,0,1,1,0,0,0.1,0,1,0,1,1,601,2,601,1,False,False,False,False,False,False,False,False,False,False,4
387,1,32.95,32.95,32.95,1,1.0,32.95,32.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,1,0,1,1,798,1,798,1,False,False,False,False,False,False,False,False,False,False,5
106,1,92.56,46.28,46.28,2,1.0,30.45,31.95,0,0,0,0,0,0,1,1,1,0,0,0.32,0,0,0,0,1,106,53,106,1,False,False,False,False,False,False,False,False,False,False,10
314,1,129.8,64.9,64.9,2,1.0,32.45,33.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,0,1,314,208,314,1,False,False,False,False,False,False,False,False,False,False,8
387,1,28.95,28.95,28.95,1,1.0,28.95,28.95,0,0,0,0,0,1,0,0,1,1,0,0.0,0,1,0,1,1,595,2,595,1,False,False,False,False,False,False,False,False,False,False,77
387,2,313.92999999999995,104.64,128.1,7,2.0,29.66,33.07,1,0,0,0,0,0,0,1,1,0,0,0.15,0,0,0,1,1,630,160,630,1,False,False,False,False,False,False,False,False,False,False,41
387,3,403.77,57.68,64.85,8,1.0,23.5,31.95,1,0,0,0,0,0,0,0,1,0,0,0.23,1,1,0,1,1,679,1,679,1,False,False,False,False,False,False,False,False,False,False,119
387,1,33.95,33.95,33.95,1,1.0,33.95,33.95,1,0,0,0,0,0,0,0,1,1,0,0.0,0,1,0,0,1,625,7,625,1,False,False,False,False,False,False,False,False,False,False,31
387,1,161.74,80.87,80.87,3,2.0,29.43,29.43,0,0,1,0,0,0,0,1,1,0,0,0.09,0,0,0,1,1,851,212,851,1,False,False,False,False,False,False,False,False,False,False,4
49,5,1298.96,108.25,154.52,23,2.0,24.53,28.95,0,0,1,0,0,0,1,0,1,0,0,0.31,1,2,0,1,1,545,2,545,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,52.11,52.11,52.11,2,2.0,28.45,28.45,1,0,0,0,0,0,0,1,1,0,0,0.09,0,1,0,1,1,734,1,734,1,False,False,False,False,False,False,False,False,False,False,41
387,1,0.0,0.0,0.0,1,1.0,22.27,22.27,0,0,1,0,0,0,0,1,1,0,0,1.0,0,2,0,0,1,1103,32,387,1,False,False,False,False,False,False,False,False,False,False,42
256,2,109.8,54.9,57.9,4,2.0,27.45,28.95,0,0,1,0,0,0,1,0,1,1,0,0.0,0,0,0,1,0,428,208,428,1,False,False,False,False,False,False,False,False,False,False,-1
294,1,29.65,29.65,29.65,1,1.0,32.95,32.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,1,1,1,1,294,30,294,1,False,False,False,False,False,False,False,False,False,False,60
387,1,21.21,21.21,21.21,1,1.0,24.3,24.3,0,0,1,0,0,0,0,1,1,0,0,0.15,0,0,0,1,1,1042,27,387,1,False,False,False,False,False,False,False,False,False,False,4
377,1,99.61,99.61,99.61,3,3.0,34.95,34.95,1,0,0,0,0,0,0,1,1,0,0,0.05,0,2,0,1,1,423,-5,423,1,False,False,False,False,False,False,False,False,False,False,41
387,1,33.95,33.95,33.95,1,1.0,33.95,33.95,1,0,0,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,614,2,614,1,False,False,False,False,False,False,False,False,False,False,31
212,1,27.16,27.16,27.16,1,1.0,27.16,27.16,0,0,0,1,0,0,0,0,1,1,0,0.0,0,0,0,0,1,212,159,212,1,False,False,False,False,False,False,False,False,False,False,32
377,1,236.13,78.71,78.71,3,1.0,27.62,28.95,1,0,0,0,0,0,0,1,1,0,0,0.05,0,0,0,0,1,419,373,419,1,False,False,False,False,False,False,False,False,False,False,62
206,5,714.58,79.4,105.43,13,1.0,32.08,33.95,1,1,0,0,0,0,0,0,1,0,0,0.23,1,0,0,0,1,786,180,786,1,False,False,False,False,False,False,False,False,False,False,-1
231,2,1350.01,168.75,191.3,12,2.0,29.7,33.95,0,0,0,0,0,0,1,1,1,0,0,0.11,1,1,1,0,1,342,1,342,1,False,False,False,False,False,False,False,False,False,False,100
387,1,196.88,98.44,98.44,4,2.0,28.2,29.17,0,0,1,0,0,0,0,1,1,0,0,0.15,0,2,0,0,1,1027,2,387,1,False,False,False,False,False,False,False,False,False,False,0
149,1,31.45,31.45,31.45,1,1.0,34.95,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,149,2,149,1,False,False,False,False,False,False,False,False,False,False,11
224,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,0,1,0,0,0,0,1,1,0,0.0,0,0,0,1,1,332,197,225,1,False,False,False,False,False,False,False,False,False,False,37
272,2,427.91,85.58,86.33,6,1.0,30.55,31.95,0,0,0,1,0,0,0,1,1,0,0,0.11,0,1,1,1,1,298,22,298,1,False,False,False,False,False,False,False,False,False,False,60
377,1,264.63,88.21,88.21,3,1.0,30.95,32.95,0,0,1,0,0,0,0,1,1,0,0,0.05,0,2,0,1,1,390,253,390,1,False,False,False,False,False,False,False,False,False,False,4
55,1,28.95,28.95,28.95,1,1.0,28.95,28.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,2,0,0,1,55,28,55,1,False,False,False,False,False,False,False,False,False,False,8
387,1,31.46,31.46,31.46,1,1.0,34.34,34.34,0,0,0,0,0,1,0,1,1,0,0,0.09,0,1,0,0,1,819,51,819,1,False,False,False,False,False,False,False,False,False,False,24
387,1,111.41,111.41,111.41,4,4.0,30.41,30.41,0,0,0,0,0,1,0,1,1,0,0,0.09,0,0,0,1,1,750,387,750,1,False,False,False,False,False,False,False,False,False,False,2
297,1,122.22,122.22,122.22,4,4.0,33.95,33.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,303,21,303,1,False,False,False,False,False,False,False,False,False,False,6
165,1,27.16,27.16,27.16,1,1.0,33.95,33.95,0,0,0,0,0,0,1,1,1,0,0,0.25,0,1,0,1,1,835,2,835,1,False,False,False,False,False,False,False,False,False,False,16
328,2,504.44,100.89,119.64,8,2.0,27.7,32.09,1,0,0,0,0,0,1,1,1,0,0,0.15,1,1,1,1,1,681,51,681,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,25.95,25.95,25.95,1,1.0,25.95,25.95,1,0,0,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,681,387,681,1,False,False,False,False,False,False,False,False,False,False,73
106,1,170.76,85.38,85.38,3,2.0,32.45,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,0,1,106,78,106,1,False,False,False,False,False,False,False,False,False,False,10
189,1,623.8000000000001,124.76,124.76,5,1.0,27.73,55.96,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,0,189,41,189,1,False,False,False,False,False,False,False,False,False,False,-1
387,1,229.11,76.37,76.37,3,1.0,27.79,29.43,0,0,0,0,0,1,0,1,1,0,0,0.09,1,1,0,1,1,695,0,695,1,False,False,False,False,False,False,False,False,False,False,103
387,1,29.95,29.95,29.95,1,1.0,29.95,29.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,1,1,804,2,804,1,False,False,False,False,False,False,False,False,False,False,5
387,1,23.95,23.95,23.95,1,1.0,23.95,23.95,0,0,1,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,916,19,893,1,False,False,False,False,False,False,False,False,False,False,7
240,1,78.16,78.16,78.16,3,3.0,28.95,28.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,0,0,1,1,240,41,240,1,False,False,False,False,False,False,False,False,False,False,16
387,1,115.02,57.51,57.51,2,1.0,31.68,32.68,0,0,1,0,0,0,0,1,1,0,0,0.1,0,0,0,0,1,607,387,607,1,False,False,False,False,False,False,False,False,False,False,0
43,1,495.6,123.9,123.9,5,1.0,28.2,32.95,0,0,0,0,0,0,1,1,1,0,0,0.18,0,2,0,1,1,43,2,43,1,False,False,False,False,False,False,False,False,False,False,16
387,6,271.34,38.76,77.27,8,1.0,26.62,33.36,1,1,1,0,0,1,0,1,1,0,0,0.09,1,1,0,1,1,642,2,642,1,False,False,False,False,False,False,False,False,False,False,-1
6,1,71.82,71.82,71.82,1,1.0,79.81,79.81,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,6,6,6,1,False,False,False,False,False,False,False,False,False,False,11
194,4,741.92,82.44,101.44,10,1.0,30.0,40.95,0,0,1,1,0,0,1,0,1,0,0,0.23,1,1,0,1,1,646,2,646,1,False,False,False,False,False,False,False,False,False,False,-1
103,7,1170.16,90.01,187.82,16,1.0,34.43,88.7,0,0,1,0,0,0,1,1,1,0,0,0.32,1,1,0,1,1,833,-1,833,1,False,False,False,False,False,False,False,False,False,False,-1
301,3,469.47,78.24,88.21,9,2.0,29.95,38.95,0,1,0,0,0,1,1,1,1,0,0,0.25,0,1,1,1,1,420,208,420,1,False,False,False,False,False,False,False,False,False,False,-1
152,1,36.95,36.95,36.95,1,1.0,36.95,36.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,0,1,152,126,152,1,False,False,False,False,False,False,False,False,False,False,8
365,2,57.9,28.95,28.95,2,1.0,28.95,28.95,0,0,0,0,0,1,1,0,1,1,0,0.0,0,2,0,1,1,784,51,784,1,False,False,True,False,False,False,False,False,False,False,-1
292,1,39.95,39.95,39.95,1,1.0,39.95,39.95,0,0,0,0,0,0,1,0,1,1,0,0.0,0,0,0,1,1,292,208,292,1,False,False,False,False,False,False,False,False,False,False,17
387,1,32.95,32.95,32.95,1,1.0,32.95,32.95,1,0,0,0,0,0,0,0,1,1,0,0.0,0,2,0,0,1,728,253,728,1,False,False,False,False,False,False,False,False,False,False,31
256,1,33.25,33.25,33.25,1,1.0,36.95,36.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,1,1,256,18,256,1,False,False,False,False,False,False,False,False,False,False,6
387,1,186.81,62.27,62.27,3,1.0,25.05,26.98,0,0,1,0,0,0,0,1,1,0,0,0.21,0,2,0,0,1,1001,249,893,1,False,False,False,False,False,False,False,False,False,False,0
14,10,1299.06,64.95,94.86,24,1.0,30.7,34.95,0,0,1,0,0,0,1,0,1,0,0,0.46,1,1,0,1,1,651,13,651,1,False,False,False,False,False,False,False,False,False,False,-1
167,5,1243.3000000000002,124.33,160.52,20,2.0,34.85,69.95,0,0,1,0,0,0,1,0,1,0,0,0.25,1,0,0,1,1,967,20,893,1,False,False,False,False,False,False,False,False,False,False,-1
252,1,865.1999999999999,288.4,288.4,11,4.0,29.62,30.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,252,41,252,1,True,False,False,False,False,False,False,False,False,False,-1
49,3,233.38,58.34,78.71,8,2.0,23.2,28.95,1,0,0,0,0,0,1,0,1,0,0,0.11,0,0,0,0,1,418,22,418,1,False,False,False,False,False,False,False,False,False,False,-1
317,3,794.18,113.45,119.64,14,2.0,28.69,30.57,1,0,0,0,1,0,1,1,1,0,0,0.25,1,1,0,1,1,451,110,438,1,False,False,False,False,False,False,False,False,False,False,-1
228,1,296.54,148.27,148.27,5,2.0,32.95,32.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,1,1,0,1,232,21,232,1,False,False,False,False,False,False,False,False,False,False,11
232,1,31.45,31.45,31.45,1,1.0,34.95,34.95,0,0,0,0,0,0,1,1,1,0,0,0.11,0,2,0,1,1,232,-1,232,1,False,False,False,False,False,False,False,False,False,False,16
